game,condition,target_type,target,analysis,feature,r_squared,r_squared_adj,coef,p_value,n_obs
spulber,more_players,performance,allocative_efficiency,SLR,family_encoded,0.29866154181659577,,-0.22066666666666682,0.08194619710440558,11
spulber,more_players,performance,allocative_efficiency,SLR,version,0.5769256473697855,,0.4079009433962265,0.006689091744621685,11
spulber,more_players,performance,allocative_efficiency,SLR,thinking,0.08723149056809498,,-0.13333333333333325,0.3779076594416051,11
spulber,more_players,performance,allocative_efficiency,SLR,reasoning_chars,0.0801473952285936,,-6.651106559478672e-06,0.3989086009424663,11
spulber,more_players,performance,average_profit,SLR,architecture_moe,0.09842613520854493,,130.47697633333325,0.3474715301090602,11
spulber,more_players,performance,average_profit,SLR,size_params,0.0929275924111933,,1.0251840158654384,0.3620275208670328,11
spulber,more_players,performance,average_profit,SLR,family_encoded,0.7920514122155173,,370.13090910000005,0.00024227328658279234,11
spulber,more_players,performance,average_profit,SLR,version,0.15304889763904805,,-216.39213604363212,0.23414211819188957,11
spulber,more_players,performance,average_profit,SLR,thinking,0.21842081600967844,,217.31048783333335,0.14721854222090078,11
spulber,more_players,performance,average_profit,SLR,reasoning_chars,0.20825050065151396,,0.011042662806937763,0.15828871059382363,11
spulber,more_players,performance,win_rate,SLR,architecture_moe,0.018999087985710705,,0.11566666666666665,0.6860987521125038,11
spulber,more_players,performance,win_rate,SLR,size_params,0.04210619930681181,,0.0013924053391921453,0.5449947961922693,11
spulber,more_players,performance,win_rate,SLR,family_encoded,0.9877531313016559,,0.834,6.47261405084863e-10,11
spulber,more_players,performance,win_rate,SLR,version,0.4215731831180244,,-0.7246462264150947,0.03062972406389533,11
spulber,more_players,performance,win_rate,SLR,thinking,0.27184416231960873,,0.48916666666666675,0.10001349612637898,11
spulber,more_players,performance,win_rate,SLR,reasoning_chars,0.2543149277703751,,2.4622371858596554e-05,0.11368870156626062,11
spulber,baseline,magic,judgment,SLR,architecture_moe,0.007442941129683911,,-0.052741555555555486,0.8008740393058377,11
spulber,baseline,magic,judgment,SLR,size_params,0.007340204614420531,,0.00042353132982850776,0.8022294597114048,11
spulber,baseline,magic,judgment,SLR,family_encoded,0.28436974463348363,,0.32600355555555516,0.09117326222093165,11
spulber,baseline,magic,judgment,SLR,version,0.24665454769558393,,-0.40380613207547184,0.12018449863349422,11
spulber,baseline,magic,judgment,SLR,thinking,0.09855407249618853,,0.2145719444444446,0.34714139654806175,11
spulber,baseline,magic,judgment,SLR,reasoning_chars,0.09634378113762776,,1.1040648980601073e-05,0.3528986553485767,11
spulber,baseline,magic,rationality,SLR,architecture_moe,0.11874673885686582,,0.10366666666666668,0.29937120031833525,11
spulber,baseline,magic,rationality,SLR,size_params,0.0261015475742834,,-0.0003930178118379408,0.6350872458190527,11
spulber,baseline,magic,rationality,SLR,family_encoded,0.07042258276397617,,-0.0798333333333335,0.43030481003152665,11
spulber,baseline,magic,rationality,SLR,version,0.31433409983589045,,0.22432193396226424,0.07278873369197454,11
spulber,baseline,magic,rationality,SLR,thinking,0.03977980761557509,,-0.06708333333333327,0.5565584211379435,11
spulber,baseline,magic,rationality,SLR,reasoning_chars,0.038092901824101966,,-3.4162719381473417e-06,0.5652194311969474,11
spulber,baseline,magic,reasoning,SLR,architecture_moe,0.10210462609736315,,0.06088888888888894,0.33812786724487465,11
spulber,baseline,magic,reasoning,SLR,size_params,0.005862070110745243,,-0.00011797545459565197,0.822956374494851,11
spulber,baseline,magic,reasoning,SLR,family_encoded,0.13451960804313945,,0.06988888888888856,0.26721812478872486,11
spulber,baseline,magic,reasoning,SLR,version,0.0018126935858907567,,-0.010790094339622639,0.9010841071914053,11
spulber,baseline,magic,reasoning,SLR,thinking,0.035007259090012455,,0.03986111111111121,0.5817166630991605,11
spulber,baseline,magic,reasoning,SLR,reasoning_chars,0.033078577815907395,,2.016465844921107e-06,0.5924972623736229,11
spulber,baseline,magic,self_awareness,SLR,architecture_moe,0.050419065555790676,,-0.11377267901234558,0.506828551951104,11
spulber,baseline,magic,self_awareness,SLR,size_params,0.020846434689520632,,0.0005915715763933478,0.6718949314747533,11
spulber,baseline,magic,self_awareness,SLR,family_encoded,0.2577645885013353,,0.25724812345679,0.11087000320841478,11
spulber,baseline,magic,self_awareness,SLR,version,0.4541195110613633,,-0.4541228686233406,0.02298778335866803,11
spulber,baseline,magic,self_awareness,SLR,thinking,0.061193379332868725,,0.14013538580246918,0.4633352425500402,11
spulber,baseline,magic,self_awareness,SLR,reasoning_chars,0.06097028242672886,,7.279504319179044e-06,0.46417804720061084,11
spulber,baseline,performance,allocative_efficiency,SLR,architecture_moe,0.08864764036560335,,0.07266666666666667,0.37387958737843174,11
spulber,baseline,performance,allocative_efficiency,SLR,size_params,0.025527764666324892,,-0.0003153253297761965,0.6388809166689334,11
spulber,baseline,performance,allocative_efficiency,SLR,family_encoded,0.21436485730274202,,-0.11300000000000024,0.15154192494908436,11
spulber,baseline,performance,allocative_efficiency,SLR,version,0.5148062263095101,,0.23290094339622658,0.01292545326843979,11
spulber,baseline,performance,allocative_efficiency,SLR,thinking,0.11182848349188601,,-0.09124999999999994,0.31482349560449013,11
spulber,baseline,performance,allocative_efficiency,SLR,reasoning_chars,0.10774616162932271,,-4.661274392603236e-06,0.3243708777824252,11
spulber,baseline,performance,average_profit,SLR,architecture_moe,0.01622008225905669,,46.75186670164607,0.7090269391191447,11
spulber,baseline,performance,average_profit,SLR,size_params,0.011460970095233391,,0.3177853962340666,0.7540555998661865,11
spulber,baseline,performance,average_profit,SLR,family_encoded,0.6829419788608933,,303.36420399835384,0.001713025533157471,11
spulber,baseline,performance,average_profit,SLR,version,0.3285500259653993,,-279.8471485716573,0.06527380523411151,11
spulber,baseline,performance,average_profit,SLR,thinking,0.4187773693868221,,265.59447630504116,0.031375021980685015,11
spulber,baseline,performance,average_profit,SLR,reasoning_chars,0.4037148354310569,,0.013571001563870843,0.03565842216871394,11
spulber,baseline,performance,win_rate,SLR,architecture_moe,0.00106195764306094,,0.023333333333333362,0.924222953929567,11
spulber,baseline,performance,win_rate,SLR,size_params,0.009392145248772854,,0.0005611208467379827,0.776821076182755,11
spulber,baseline,performance,win_rate,SLR,family_encoded,0.6682825760925161,,0.5853333333333332,0.0021170211914789947,11
spulber,baseline,performance,win_rate,SLR,version,0.49900130566199663,,-0.6727004716981133,0.015102268801675875,11
spulber,baseline,performance,win_rate,SLR,thinking,0.2414154811751753,,0.39333333333333353,0.12482216026149101,11
spulber,baseline,performance,win_rate,SLR,reasoning_chars,0.23632209692471007,,2.0252445395298068e-05,0.12948928541235238,11
athey_bagwell,more_players,magic,cooperation,MLR_Combined,architecture_moe,0.5109874493192625,-0.0758276114976224,0.06734246754927375,0.6091792811475343,12
athey_bagwell,more_players,magic,cooperation,MLR_Combined,size_params,0.5109874493192625,-0.0758276114976224,0.000839133909824083,0.36833616382529233,12
athey_bagwell,more_players,magic,cooperation,MLR_Combined,family_encoded,0.5109874493192625,-0.0758276114976224,-0.15443178932865043,0.3415021825950475,12
athey_bagwell,more_players,magic,cooperation,MLR_Combined,version,0.5109874493192625,-0.0758276114976224,-0.24953717234339345,0.3126313823777507,12
athey_bagwell,more_players,magic,cooperation,MLR_Combined,thinking,0.5109874493192625,-0.0758276114976224,0.3057102361829269,0.6751632776756991,12
athey_bagwell,more_players,magic,cooperation,MLR_Combined,reasoning_chars,0.5109874493192625,-0.0758276114976224,-7.423177930227084e-06,0.8425447840917535,12
athey_bagwell,more_players,magic,deception,MLR_Combined,architecture_moe,0.6757875820309133,0.28673268046800915,-0.10284617653811456,0.7565531930751614,12
athey_bagwell,more_players,magic,deception,MLR_Combined,size_params,0.6757875820309133,0.28673268046800915,-0.0035197789920756385,0.1637378128333388,12
athey_bagwell,more_players,magic,deception,MLR_Combined,family_encoded,0.6757875820309133,0.28673268046800915,0.3440998097678103,0.39920803212087036,12
athey_bagwell,more_players,magic,deception,MLR_Combined,version,0.6757875820309133,0.28673268046800915,0.6925446615832485,0.2748351101340511,12
athey_bagwell,more_players,magic,deception,MLR_Combined,thinking,0.6757875820309133,0.28673268046800915,-1.5841732175643901,0.4061648415411168,12
athey_bagwell,more_players,magic,deception,MLR_Combined,reasoning_chars,0.6757875820309133,0.28673268046800915,5.5707068826041566e-05,0.5637769383817952,12
athey_bagwell,more_players,magic,rationality,MLR_Combined,architecture_moe,0.48568544205747266,-0.13149202747356026,0.06759499515621221,0.5034480395395381,12
athey_bagwell,more_players,magic,rationality,MLR_Combined,size_params,0.48568544205747266,-0.13149202747356026,0.00046544334422901124,0.5025464750165493,12
athey_bagwell,more_players,magic,rationality,MLR_Combined,family_encoded,0.48568544205747266,-0.13149202747356026,-0.12956083256144013,0.29800996424908494,12
athey_bagwell,more_players,magic,rationality,MLR_Combined,version,0.48568544205747266,-0.13149202747356026,0.010366421553087146,0.9534001456364951,12
athey_bagwell,more_players,magic,rationality,MLR_Combined,thinking,0.48568544205747266,-0.13149202747356026,0.1025745170626251,0.8519429170861277,12
athey_bagwell,more_players,magic,rationality,MLR_Combined,reasoning_chars,0.48568544205747266,-0.13149202747356026,1.8247335369783258e-06,0.9486186374263714,12
athey_bagwell,more_players,magic,reasoning,MLR_Combined,architecture_moe,0.8825967082862689,0.7417127582297915,-0.014247436629354633,0.7732120172542343,12
athey_bagwell,more_players,magic,reasoning,MLR_Combined,size_params,0.8825967082862689,0.7417127582297915,0.00022394681325512387,0.5174453748013319,12
athey_bagwell,more_players,magic,reasoning,MLR_Combined,family_encoded,0.8825967082862689,0.7417127582297915,0.002959862053657874,0.9596828267487385,12
athey_bagwell,more_players,magic,reasoning,MLR_Combined,version,0.8825967082862689,0.7417127582297915,-0.24753519148819914,0.03233086159489577,12
athey_bagwell,more_players,magic,reasoning,MLR_Combined,thinking,0.8825967082862689,0.7417127582297915,0.16863096052474003,0.5460746150273669,12
athey_bagwell,more_players,magic,reasoning,MLR_Combined,reasoning_chars,0.8825967082862689,0.7417127582297915,-9.26893990705363e-06,0.5213472282924174,12
athey_bagwell,more_players,performance,average_profit,MLR_Combined,architecture_moe,0.5096341629270484,-0.07880484156049361,87.06829553764982,0.8880643059334326,12
athey_bagwell,more_players,performance,average_profit,MLR_Combined,size_params,0.5096341629270484,-0.07880484156049361,6.097384543846919,0.19158262377968743,12
athey_bagwell,more_players,performance,average_profit,MLR_Combined,family_encoded,0.5096341629270484,-0.07880484156049361,-217.88019658396757,0.767965742772994,12
athey_bagwell,more_players,performance,average_profit,MLR_Combined,version,0.5096341629270484,-0.07880484156049361,549.7941635645219,0.6254114469666949,12
athey_bagwell,more_players,performance,average_profit,MLR_Combined,thinking,0.5096341629270484,-0.07880484156049361,1327.3810541191997,0.701716225465687,12
athey_bagwell,more_players,performance,average_profit,MLR_Combined,reasoning_chars,0.5096341629270484,-0.07880484156049361,-0.01577540378382214,0.9291869497120397,12
athey_bagwell,more_players,performance,productive_efficiency,MLR_Combined,architecture_moe,0.40273323413600226,-0.3139868849007952,0.07004794392706307,0.5425466795066428,12
athey_bagwell,more_players,performance,productive_efficiency,MLR_Combined,size_params,0.40273323413600226,-0.3139868849007952,0.0006337606626141109,0.4290883374264564,12
athey_bagwell,more_players,performance,productive_efficiency,MLR_Combined,family_encoded,0.40273323413600226,-0.3139868849007952,-0.14123792713608885,0.3186773581555004,12
athey_bagwell,more_players,performance,productive_efficiency,MLR_Combined,version,0.40273323413600226,-0.3139868849007952,-0.10682348945774384,0.6037004536924275,12
athey_bagwell,more_players,performance,productive_efficiency,MLR_Combined,thinking,0.40273323413600226,-0.3139868849007952,0.19504090244926786,0.7570507860222458,12
athey_bagwell,more_players,performance,productive_efficiency,MLR_Combined,reasoning_chars,0.40273323413600226,-0.3139868849007952,-2.3541837218429943e-06,0.9420381922877257,12
athey_bagwell,more_players,performance,win_rate,MLR_Combined,architecture_moe,0.5814084836540843,0.07909866403898536,0.0012070431558584144,0.9840245810092703,12
athey_bagwell,more_players,performance,win_rate,MLR_Combined,size_params,0.5814084836540843,0.07909866403898536,0.0005353800010766754,0.23236617166861748,12
athey_bagwell,more_players,performance,win_rate,MLR_Combined,family_encoded,0.5814084836540843,0.07909866403898536,-0.08008967150283734,0.2933072435716863,12
athey_bagwell,more_players,performance,win_rate,MLR_Combined,version,0.5814084836540843,0.07909866403898536,0.06033799171453957,0.5841180667967427,12
athey_bagwell,more_players,performance,win_rate,MLR_Combined,thinking,0.5814084836540843,0.07909866403898536,0.14032972026040147,0.6785082961147231,12
athey_bagwell,more_players,performance,win_rate,MLR_Combined,reasoning_chars,0.5814084836540843,0.07909866403898536,-1.686443000860154e-06,0.9224265545779531,12
athey_bagwell,baseline,magic,cooperation,MLR_Combined,architecture_moe,0.6510770018940126,0.23236940416682772,0.10863590791333197,0.3595288441253908,12
athey_bagwell,baseline,magic,cooperation,MLR_Combined,size_params,0.6510770018940126,0.23236940416682772,0.0007072319219431486,0.38319203830408854,12
athey_bagwell,baseline,magic,cooperation,MLR_Combined,family_encoded,0.6510770018940126,0.23236940416682772,-0.24213605564249382,0.11741606777677271,12
athey_bagwell,baseline,magic,cooperation,MLR_Combined,version,0.6510770018940126,0.23236940416682772,-0.37128761898829155,0.11354196737761664,12
athey_bagwell,baseline,magic,cooperation,MLR_Combined,thinking,0.6510770018940126,0.23236940416682772,0.3062401174030298,0.6311700372599887,12
athey_bagwell,baseline,magic,cooperation,MLR_Combined,reasoning_chars,0.6510770018940126,0.23236940416682772,-6.441298817607392e-06,0.8432709112302202,12
athey_bagwell,baseline,magic,deception,MLR_Combined,architecture_moe,0.7433001944508455,0.43526042779186,-0.2789400206213644,0.36736273340935355,12
athey_bagwell,baseline,magic,deception,MLR_Combined,size_params,0.7433001944508455,0.43526042779186,-0.002659705171940877,0.2276099941894781,12
athey_bagwell,baseline,magic,deception,MLR_Combined,family_encoded,0.7433001944508455,0.43526042779186,0.5436962613712415,0.16545810450550405,12
athey_bagwell,baseline,magic,deception,MLR_Combined,version,0.7433001944508455,0.43526042779186,1.083646900898443,0.0854093206721002,12
athey_bagwell,baseline,magic,deception,MLR_Combined,thinking,0.7433001944508455,0.43526042779186,-1.4667098127141585,0.39217725831259986,12
athey_bagwell,baseline,magic,deception,MLR_Combined,reasoning_chars,0.7433001944508455,0.43526042779186,5.05320497831813e-05,0.5594171741628917,12
athey_bagwell,baseline,magic,rationality,MLR_Combined,architecture_moe,0.543410065383522,-0.004497856156251645,0.07732162609465183,0.3869208360344825,12
athey_bagwell,baseline,magic,rationality,MLR_Combined,size_params,0.543410065383522,-0.004497856156251645,0.0004079544759855074,0.4995067795913086,12
athey_bagwell,baseline,magic,rationality,MLR_Combined,family_encoded,0.543410065383522,-0.004497856156251645,-0.12439468610985063,0.25624921186236116,12
athey_bagwell,baseline,magic,rationality,MLR_Combined,version,0.543410065383522,-0.004497856156251645,0.004207659958174251,0.9782457065804364,12
athey_bagwell,baseline,magic,rationality,MLR_Combined,thinking,0.543410065383522,-0.004497856156251645,0.12858133220528423,0.7884030973060471,12
athey_bagwell,baseline,magic,rationality,MLR_Combined,reasoning_chars,0.543410065383522,-0.004497856156251645,-5.889915752283002e-08,0.9980918811074238,12
athey_bagwell,baseline,magic,reasoning,MLR_Combined,architecture_moe,0.9170749300527984,0.8175648461161564,-0.007561296818901685,0.872231297382389,12
athey_bagwell,baseline,magic,reasoning,MLR_Combined,size_params,0.9170749300527984,0.8175648461161564,8.839990818915611e-05,0.7848972477867802,12
athey_bagwell,baseline,magic,reasoning,MLR_Combined,family_encoded,0.9170749300527984,0.8175648461161564,-0.050998898842547144,0.3812697570017197,12
athey_bagwell,baseline,magic,reasoning,MLR_Combined,version,0.9170749300527984,0.8175648461161564,-0.3447950556373093,0.00778849199946379,12
athey_bagwell,baseline,magic,reasoning,MLR_Combined,thinking,0.9170749300527984,0.8175648461161564,0.09420542535148524,0.7202587776789771,12
athey_bagwell,baseline,magic,reasoning,MLR_Combined,reasoning_chars,0.9170749300527984,0.8175648461161564,-5.251195121364088e-06,0.69923594512774,12
athey_bagwell,baseline,performance,average_profit,MLR_Combined,architecture_moe,0.43557615273709616,-0.24173246397838866,302.91587239803664,0.6071484770514677,12
athey_bagwell,baseline,performance,average_profit,MLR_Combined,size_params,0.43557615273709616,-0.24173246397838866,4.1574176764780955,0.3234224579288753,12
athey_bagwell,baseline,performance,average_profit,MLR_Combined,family_encoded,0.43557615273709616,-0.24173246397838866,-320.2215423774577,0.6467368009027556,12
athey_bagwell,baseline,performance,average_profit,MLR_Combined,version,0.43557615273709616,-0.24173246397838866,89.24019472320487,0.931957182717243,12
athey_bagwell,baseline,performance,average_profit,MLR_Combined,thinking,0.43557615273709616,-0.24173246397838866,1073.0650165943807,0.7413054814915101,12
athey_bagwell,baseline,performance,average_profit,MLR_Combined,reasoning_chars,0.43557615273709616,-0.24173246397838866,-0.014404259559736565,0.9311952914832693,12
athey_bagwell,baseline,performance,productive_efficiency,MLR_Combined,architecture_moe,0.5045901395305754,-0.0899016930327341,0.07992011217664233,0.3714595097469904,12
athey_bagwell,baseline,performance,productive_efficiency,MLR_Combined,size_params,0.5045901395305754,-0.0899016930327341,0.00048201069520461214,0.42832733702039383,12
athey_bagwell,baseline,performance,productive_efficiency,MLR_Combined,family_encoded,0.5045901395305754,-0.0899016930327341,-0.15155715782194507,0.17843636420686773,12
athey_bagwell,baseline,performance,productive_efficiency,MLR_Combined,version,0.5045901395305754,-0.0899016930327341,-0.1264987779458355,0.4273513874366358,12
athey_bagwell,baseline,performance,productive_efficiency,MLR_Combined,thinking,0.5045901395305754,-0.0899016930327341,0.18148223209518788,0.7053073374183025,12
athey_bagwell,baseline,performance,productive_efficiency,MLR_Combined,reasoning_chars,0.5045901395305754,-0.0899016930327341,-2.451626557814889e-06,0.9205774602461378,12
athey_bagwell,baseline,performance,win_rate,MLR_Combined,architecture_moe,0.5360634371965938,-0.020660438167493744,0.0795584941037508,0.4334464982846273,12
athey_bagwell,baseline,performance,win_rate,MLR_Combined,size_params,0.5360634371965938,-0.020660438167493744,0.00041918759329846733,0.542652490244522,12
athey_bagwell,baseline,performance,win_rate,MLR_Combined,family_encoded,0.5360634371965938,-0.020660438167493744,-0.12104356102861846,0.3258570245612877,12
athey_bagwell,baseline,performance,win_rate,MLR_Combined,version,0.5360634371965938,-0.020660438167493744,0.04449139072937054,0.8018483259747959,12
athey_bagwell,baseline,performance,win_rate,MLR_Combined,thinking,0.5360634371965938,-0.020660438167493744,0.15813365952895353,0.7732840919164099,12
athey_bagwell,baseline,performance,win_rate,MLR_Combined,reasoning_chars,0.5360634371965938,-0.020660438167493744,-1.7303996144776292e-06,0.9510838093856483,12
green_porter,more_players,magic,cooperation,MLR_Combined,architecture_moe,0.700233465733521,0.3405136246137461,0.10082715983992874,0.6225025693718388,12
green_porter,more_players,magic,cooperation,MLR_Combined,size_params,0.700233465733521,0.3405136246137461,-0.00016514605794251984,0.905408177641339,12
green_porter,more_players,magic,cooperation,MLR_Combined,family_encoded,0.700233465733521,0.3405136246137461,0.45327444704100334,0.10439194501029181,12
green_porter,more_players,magic,cooperation,MLR_Combined,version,0.700233465733521,0.3405136246137461,0.4413358692518359,0.2581625447074288,12
green_porter,more_players,magic,cooperation,MLR_Combined,thinking,0.700233465733521,0.3405136246137461,0.44704322290639675,0.6934614620145445,12
green_porter,more_players,magic,cooperation,MLR_Combined,reasoning_chars,0.700233465733521,0.3405136246137461,-4.367125975904189e-05,0.4649217828288,12
green_porter,more_players,magic,coordination,MLR_Combined,architecture_moe,0.6787807469165725,0.2933176432164595,-0.24518199014899375,0.26858398138801143,12
green_porter,more_players,magic,coordination,MLR_Combined,size_params,0.6787807469165725,0.2933176432164595,8.870134515596853e-05,0.9503042958016317,12
green_porter,more_players,magic,coordination,MLR_Combined,family_encoded,0.6787807469165725,0.2933176432164595,0.6721895658825902,0.035091684747470625,12
green_porter,more_players,magic,coordination,MLR_Combined,version,0.6787807469165725,0.2933176432164595,0.7356783349795548,0.09263818996521286,12
green_porter,more_players,magic,coordination,MLR_Combined,thinking,0.6787807469165725,0.2933176432164595,-0.4566691243250798,0.6943339464929863,12
green_porter,more_players,magic,coordination,MLR_Combined,reasoning_chars,0.6787807469165725,0.2933176432164595,1.8033322416218447e-06,0.9758107929077733,12
green_porter,more_players,performance,average_profit,MLR_Combined,architecture_moe,0.42040149240466296,-0.2751167167097417,33.76064574207628,0.8188814214638289,12
green_porter,more_players,performance,average_profit,MLR_Combined,size_params,0.42040149240466296,-0.2751167167097417,0.11965167012252564,0.9057772759530439,12
green_porter,more_players,performance,average_profit,MLR_Combined,family_encoded,0.42040149240466296,-0.2751167167097417,-269.2269827595866,0.16659420835985037,12
green_porter,more_players,performance,average_profit,MLR_Combined,version,0.42040149240466296,-0.2751167167097417,-299.0506342697028,0.2880888024302577,12
green_porter,more_players,performance,average_profit,MLR_Combined,thinking,0.42040149240466296,-0.2751167167097417,-259.1809447190208,0.7526600906435444,12
green_porter,more_players,performance,average_profit,MLR_Combined,reasoning_chars,0.42040149240466296,-0.2751167167097417,0.01562408565686918,0.7133316982980302,12
green_porter,more_players,performance,reversion_frequency,MLR_Combined,architecture_moe,0.7548434024489328,0.4606554853876521,-0.003455064987453034,0.2029311850841688,12
green_porter,more_players,performance,reversion_frequency,MLR_Combined,size_params,0.7548434024489328,0.4606554853876521,6.7298484707387866e-06,0.6952092880638239,12
green_porter,more_players,performance,reversion_frequency,MLR_Combined,family_encoded,0.7548434024489328,0.4606554853876521,-0.0032173967388157143,0.30345609266930607,12
green_porter,more_players,performance,reversion_frequency,MLR_Combined,version,0.7548434024489328,0.4606554853876521,-0.0015292480065950756,0.7333311547011225,12
green_porter,more_players,performance,reversion_frequency,MLR_Combined,thinking,0.7548434024489328,0.4606554853876521,0.0019328391656098232,0.8886907289131512,12
green_porter,more_players,performance,reversion_frequency,MLR_Combined,reasoning_chars,0.7548434024489328,0.4606554853876521,2.2671621040921435e-07,0.7514603451410871,12
green_porter,more_players,performance,win_rate,MLR_Combined,architecture_moe,0.7088716765698323,0.35951768845363097,-0.02233760809656413,0.2351226294390984,12
green_porter,more_players,performance,win_rate,MLR_Combined,size_params,0.7088716765698323,0.35951768845363097,0.00011537462621778001,0.35695851188402505,12
green_porter,more_players,performance,win_rate,MLR_Combined,family_encoded,0.7088716765698323,0.35951768845363097,0.034178818013182205,0.14314085519606268,12
green_porter,more_players,performance,win_rate,MLR_Combined,version,0.7088716765698323,0.35951768845363097,0.027431595995241975,0.39928855099997024,12
green_porter,more_players,performance,win_rate,MLR_Combined,thinking,0.7088716765698323,0.35951768845363097,-0.16374662849661137,0.13560656392692713,12
green_porter,more_players,performance,win_rate,MLR_Combined,reasoning_chars,0.7088716765698323,0.35951768845363097,6.542852948209654e-06,0.2271675648320359,12
green_porter,baseline,magic,cooperation,MLR_Combined,architecture_moe,0.4233430458598949,-0.2686452991082313,0.06389464154615086,0.8158262400572935,12
green_porter,baseline,magic,cooperation,MLR_Combined,size_params,0.4233430458598949,-0.2686452991082313,-9.186321063939327e-05,0.9610168416383766,12
green_porter,baseline,magic,cooperation,MLR_Combined,family_encoded,0.4233430458598949,-0.2686452991082313,0.2614204765681278,0.43694578727188577,12
green_porter,baseline,magic,cooperation,MLR_Combined,version,0.4233430458598949,-0.2686452991082313,0.30874017186936115,0.5387968670541465,12
green_porter,baseline,magic,cooperation,MLR_Combined,thinking,0.4233430458598949,-0.2686452991082313,0.9698362352404764,0.5327154178718068,12
green_porter,baseline,magic,cooperation,MLR_Combined,reasoning_chars,0.4233430458598949,-0.2686452991082313,-6.554671000390188e-05,0.42059486984971256,12
green_porter,baseline,magic,coordination,MLR_Combined,architecture_moe,0.5315871665464273,-0.030508233597859924,-0.1233118284557952,0.6684741824936589,12
green_porter,baseline,magic,coordination,MLR_Combined,size_params,0.5315871665464273,-0.030508233597859924,0.0009149552817870738,0.6442744199565484,12
green_porter,baseline,magic,coordination,MLR_Combined,family_encoded,0.5315871665464273,-0.030508233597859924,0.5583707862473477,0.1441065148227877,12
green_porter,baseline,magic,coordination,MLR_Combined,version,0.5315871665464273,-0.030508233597859924,0.6959460086072145,0.2131889629043287,12
green_porter,baseline,magic,coordination,MLR_Combined,thinking,0.5315871665464273,-0.030508233597859924,-0.3316457697567825,0.8347766057555802,12
green_porter,baseline,magic,coordination,MLR_Combined,reasoning_chars,0.5315871665464273,-0.030508233597859924,-3.144063208868521e-06,0.9693669345510749,12
green_porter,baseline,performance,average_profit,MLR_Combined,architecture_moe,0.2963750169693543,-0.5479749626674206,28.916488149732267,0.8414381862041829,12
green_porter,baseline,performance,average_profit,MLR_Combined,size_params,0.2963750169693543,-0.5479749626674206,-0.12017864902233377,0.9035472171224497,12
green_porter,baseline,performance,average_profit,MLR_Combined,family_encoded,0.2963750169693543,-0.5479749626674206,-168.91038971358384,0.34822752161135084,12
green_porter,baseline,performance,average_profit,MLR_Combined,version,0.2963750169693543,-0.5479749626674206,-246.89393615449922,0.363224068032607,12
green_porter,baseline,performance,average_profit,MLR_Combined,thinking,0.2963750169693543,-0.5479749626674206,-463.2758770695709,0.5705477008726716,12
green_porter,baseline,performance,average_profit,MLR_Combined,reasoning_chars,0.2963750169693543,-0.5479749626674206,0.025645595452656045,0.5439210015020643,12
green_porter,baseline,performance,reversion_frequency,MLR_Combined,architecture_moe,0.3382991982314305,-0.45574176389085297,9.661542444067356e-05,0.9815954882474696,12
green_porter,baseline,performance,reversion_frequency,MLR_Combined,size_params,0.3382991982314305,-0.45574176389085297,-6.806704255842163e-06,0.8135538822222796,12
green_porter,baseline,performance,reversion_frequency,MLR_Combined,family_encoded,0.3382991982314305,-0.45574176389085297,-0.0031536487891716918,0.5353088371272604,12
green_porter,baseline,performance,reversion_frequency,MLR_Combined,version,0.3382991982314305,-0.45574176389085297,-0.00573088893541324,0.4603467076460119,12
green_porter,baseline,performance,reversion_frequency,MLR_Combined,thinking,0.3382991982314305,-0.45574176389085297,-0.006907912962004714,0.767960155087745,12
green_porter,baseline,performance,reversion_frequency,MLR_Combined,reasoning_chars,0.3382991982314305,-0.45574176389085297,5.347286704585821e-07,0.6599527661221507,12
green_porter,baseline,performance,win_rate,MLR_Combined,architecture_moe,0.7874361068700095,0.532359435114021,-0.02276698807493978,0.22742936577067177,12
green_porter,baseline,performance,win_rate,MLR_Combined,size_params,0.7874361068700095,0.532359435114021,0.00011654780420327021,0.3524550869352576,12
green_porter,baseline,performance,win_rate,MLR_Combined,family_encoded,0.7874361068700095,0.532359435114021,0.03444211928595162,0.14065224807496715,12
green_porter,baseline,performance,win_rate,MLR_Combined,version,0.7874361068700095,0.532359435114021,0.027969344364505433,0.3907356863808149,12
green_porter,baseline,performance,win_rate,MLR_Combined,thinking,0.7874361068700095,0.532359435114021,-0.29478644676433374,0.023977789800377333,12
green_porter,baseline,performance,win_rate,MLR_Combined,reasoning_chars,0.7874361068700095,0.532359435114021,1.3434145667624143e-05,0.03683442256306287,12
salop,more_players,magic,cooperation,MLR_Combined,architecture_moe,0.8111542259376247,0.5845392970627742,-0.07603785461609625,0.7793054485567766,12
salop,more_players,magic,cooperation,MLR_Combined,size_params,0.8111542259376247,0.5845392970627742,0.0012749166459759477,0.5027705373489804,12
salop,more_players,magic,cooperation,MLR_Combined,family_encoded,0.8111542259376247,0.5845392970627742,0.4092990658904382,0.2383967243710828,12
salop,more_players,magic,cooperation,MLR_Combined,version,0.8111542259376247,0.5845392970627742,0.5488261674797985,0.2886921646345625,12
salop,more_players,magic,cooperation,MLR_Combined,thinking,0.8111542259376247,0.5845392970627742,-0.8538938070959246,0.5765638116123631,12
salop,more_players,magic,cooperation,MLR_Combined,reasoning_chars,0.8111542259376247,0.5845392970627742,-3.0829668625628994e-06,0.9683066691702609,12
