game,model,condition,metric,mean,std,ci_95
green_porter,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,rationality,1.0,0.0,0.0
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,cooperation,0.9324573029309872,0.07035639254806803,0.019995065526184144
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,deception,0.06754269706901286,0.07035639254806804,0.019995065526184137
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,rationality,1.0,0.0,0.0
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,cooperation,0.5213949383949383,0.14535405323309475,0.04130916486240445
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,deception,0.4786050616050616,0.14535405323309475,0.04130916486240446
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,rationality,1.0,0.0,0.0
green_porter,random_agent,baseline,cooperation,0.4642557997557998,0.16729211967289234,0.047543894360251325
green_porter,random_agent,baseline,deception,0.5357442002442002,0.16729211967289243,0.04754389436025134
green_porter,random_agent,baseline,rationality,1.0,0.0,0.0
green_porter,random_agent,more_players,cooperation,0.4856532444164023,0.17556725158399125,0.049895660828198
green_porter,random_agent,more_players,deception,0.5143467555835977,0.17556725158399122,0.049895660828198005
green_porter,random_agent,more_players,rationality,1.0,0.0,0.0
salop,Qwen/Qwen3-14B-Thinking-Off,baseline,cooperation,0.22222222222222224,0.0,2.0929158062677837e-17
salop,Qwen/Qwen3-14B-Thinking-Off,baseline,judgment,0.9166666666666666,0.0,0.0
salop,Qwen/Qwen3-14B-Thinking-Off,baseline,rationality,0.9166666666666666,0.0,0.0
salop,Qwen/Qwen3-14B-Thinking-Off,baseline,reasoning,0.9166666666666666,0.0,0.0
salop,Qwen/Qwen3-14B-Thinking-Off,more_players,cooperation,0.42622950819672123,0.0,4.1858316125355674e-17
salop,Qwen/Qwen3-14B-Thinking-Off,more_players,judgment,0.85,0.0,0.0
salop,Qwen/Qwen3-14B-Thinking-Off,more_players,rationality,0.85,0.0,0.0
salop,Qwen/Qwen3-14B-Thinking-Off,more_players,reasoning,0.7833333333333333,0.0,0.0
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,cooperation,0.0,0.0,0.0
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,judgment,1.0,0.0,0.0
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,rationality,1.0,0.0,0.0
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,reasoning,1.0,0.0,0.0
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,cooperation,0.9180327868852458,0.17280205793269834,0.12361514551115295
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,judgment,0.3666666666666666,0.21081851067789195,0.1508104775236066
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,rationality,0.3666666666666666,0.21081851067789195,0.1508104775236066
salop,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,reasoning,0.30000000000000004,0.21081851067789192,0.15081047752360655
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,cooperation,0.0,0.0,0.0
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,judgment,1.0,0.0,0.0
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,rationality,1.0,0.0,0.0
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,reasoning,1.0,0.0,0.0
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,cooperation,0.42622950819672123,0.0,4.1858316125355674e-17
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,judgment,0.85,0.0,0.0
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,rationality,0.85,0.0,0.0
salop,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,reasoning,0.7833333333333333,0.0,0.0
salop,Qwen/Qwen3-32B-Thinking-Off,baseline,cooperation,0.888888888888889,0.0,8.371663225071135e-17
salop,Qwen/Qwen3-32B-Thinking-Off,baseline,judgment,0.6666666666666667,0.0,0.0
salop,Qwen/Qwen3-32B-Thinking-Off,baseline,rationality,0.6666666666666667,0.0,0.0
salop,Qwen/Qwen3-32B-Thinking-Off,baseline,reasoning,0.6666666666666667,0.0,0.0
salop,Qwen/Qwen3-32B-Thinking-Off,more_players,cooperation,0.9180327868852458,0.0,8.371663225071135e-17
